Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Main Set,,,,,,,,
,Crobat G,011/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Raikou,012/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Buzzwole GX,013/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Pikachu,014/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Erika's Jigglypuff,015/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Rayquaza EX,016/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Solgaleo GX,017/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Gengar,018/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Darkrai & Cresselia LEGEND,019/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Darkrai & Cresselia LEGEND,020/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,N,021/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Palkia,022/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,M Gardevoir EX,023/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Shining Celebi,024/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Scizor ex,025/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Mew VMAX,026/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Arceus VSTAR,027/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Zacian V,028/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Lugia,029/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Magikarp,030/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
Basic Energy,,,,,,,,
,Grass Energy,001/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
,Fire Energy,002/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
,Water Energy,003/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
,Lightning Energy,004/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
,Psychic Energy,005/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
,Fighting Energy,006/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
,Darkness Energy,007/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
,Metal Energy,008/008,Holofoil,30th Celebration booster packs,Confirmed,,0,
RGB Mew,,,,,,,,
,Mew,R/RGB,RGB Secret Rare,30th Celebration booster packs,Confirmed,,0,
,Mew,G/RGB,RGB Secret Rare,30th Celebration booster packs,Confirmed,,0,
,Mew,B/RGB,RGB Secret Rare,30th Celebration booster packs,Confirmed,,0,
