Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Varoom,155/197,Reverse holo,,Confirmed,,0,
,Revavroom ex,156/197,Regular,,Confirmed,,0,
,Dratini,157/197,Regular,,Confirmed,,0,
,Dratini,157/197,Reverse holo,,Confirmed,,0,
,Dragonair,158/197,Regular,,Confirmed,,0,
,Dragonair,158/197,Reverse holo,,Confirmed,,0,
,Dragonite ex,159/197,Regular,,Confirmed,,0,
,Altaria,160/197,Regular,,Confirmed,,0,
,Altaria,160/197,Reverse holo,,Confirmed,,0,
,Drampa,161/197,Regular,,Confirmed,,0,
,Drampa,161/197,Reverse holo,,Confirmed,,0,
,Pidgey,162/197,Regular,,Confirmed,,0,
,Pidgey,162/197,Reverse holo,,Confirmed,,0,
,Pidgeotto,163/197,Regular,,Confirmed,,0,
,Pidgeotto,163/197,Reverse holo,,Confirmed,,0,
,Pidgeot ex,164/197,Regular,,Confirmed,,0,
,Kangaskhan,165/197,Regular,,Confirmed,,0,
,Kangaskhan,165/197,Reverse holo,,Confirmed,,0,
,Eevee,166/197,Regular,,Confirmed,,0,
,Eevee,166/197,Reverse holo,,Confirmed,,0,
,Zigzagoon,167/197,Regular,,Confirmed,,0,
,Zigzagoon,167/197,Reverse holo,,Confirmed,,0,
,Linoone,168/197,Regular,,Confirmed,,0,
,Linoone,168/197,Reverse holo,,Confirmed,,0,
,Swablu,169/197,Regular,,Confirmed,,0,
,Swablu,169/197,Reverse holo,,Confirmed,,0,
,Lillipup,170/197,Regular,,Confirmed,,0,
,Lillipup,170/197,Reverse holo,,Confirmed,,0,
,Herdier,171/197,Regular,,Confirmed,,0,
,Herdier,171/197,Reverse holo,,Confirmed,,0,
,Stoutland,172/197,Regular,,Confirmed,,0,
,Stoutland,172/197,Reverse holo,,Confirmed,,0,
,Audino,173/197,Regular,,Confirmed,,0,
,Audino,173/197,Reverse holo,,Confirmed,,0,
,Bouffalant,174/197,Regular,,Confirmed,,0,
,Bouffalant,174/197,Reverse holo,,Confirmed,,0,
,Bunnelby,175/197,Regular,,Confirmed,,0,
,Bunnelby,175/197,Reverse holo,,Confirmed,,0,
,Yungoos,176/197,Regular,,Confirmed,,0,
,Yungoos,176/197,Reverse holo,,Confirmed,,0,
,Gumshoos,177/197,Regular,,Confirmed,,0,
,Gumshoos,177/197,Reverse holo,,Confirmed,,0,
,Skwovet,178/197,Regular,,Confirmed,,0,
,Skwovet,178/197,Reverse holo,,Confirmed,,0,
,Greedent ex,179/197,Regular,,Confirmed,,0,
,Lechonk,180/197,Regular,,Confirmed,,0,
,Lechonk,180/197,Reverse holo,,Confirmed,,0,
,Lechonk,181/197,Regular,,Confirmed,,0,
,Lechonk,181/197,Reverse holo,,Confirmed,,0,
,Lechonk,182/197,Regular,,Confirmed,,0,
,Lechonk,182/197,Reverse holo,,Confirmed,,0,
,Oinkologne,183/197,Regular,,Confirmed,,0,
,Oinkologne,183/197,Reverse holo,,Confirmed,,0,
,Oinkologne,184/197,Regular,,Confirmed,,0,
,Oinkologne,184/197,Reverse holo,,Confirmed,,0,
,Flamigo,185/197,Regular,,Confirmed,,0,
,Flamigo,185/197,Reverse holo,,Confirmed,,0,
,Arven,186/197,Regular,,Confirmed,,0,
,Arven,186/197,Reverse holo,,Confirmed,,0,
,Brassius,187/197,Regular,,Confirmed,,0,
,Brassius,187/197,Reverse holo,,Confirmed,,0,
,Geeta,188/197,Regular,,Confirmed,,0,
,Geeta,188/197,Reverse holo,,Confirmed,,0,
,Letter of Encouragement,189/197,Regular,,Confirmed,,0,
,Letter of Encouragement,189/197,Reverse holo,,Confirmed,,0,
,Ortega,190/197,Regular,,Confirmed,,0,
,Ortega,190/197,Reverse holo,,Confirmed,,0,
,Patrol Cap,191/197,Regular,,Confirmed,,0,
,Patrol Cap,191/197,Reverse holo,,Confirmed,,0,
,Pokémon League Headquarters,192/197,Regular,,Confirmed,,0,
