Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Cutiefly,172/162,Regular,,Confirmed,,0,
,Relicanth,173/162,Regular,,Confirmed,,0,
,Excadrill,174/162,Regular,,Confirmed,,0,
,Mudsdale,175/162,Regular,,Confirmed,,0,
,Arbok,176/162,Regular,,Confirmed,,0,
,Gastly,177/162,Regular,,Confirmed,,0,
,Metagross,178/162,Regular,,Confirmed,,0,
,Meltan,179/162,Regular,,Confirmed,,0,
,Lickitung,180/162,Regular,,Confirmed,,0,
,Chatot,181/162,Regular,,Confirmed,,0,
,Minccino,182/162,Regular,,Confirmed,,0,
,Cinccino,183/162,Regular,,Confirmed,,0,
,Drampa,184/162,Regular,,Confirmed,,0,
,Torterra ex,185/162,Regular,,Confirmed,,0,
,Iron Leaves ex,186/162,Regular,,Confirmed,,0,
,Incineroar ex,187/162,Regular,,Confirmed,,0,
,Gouging Fire ex,188/162,Regular,,Confirmed,,0,
,Walking Wake ex,189/162,Regular,,Confirmed,,0,
,Wugtrio ex,190/162,Regular,,Confirmed,,0,
,Iron Crown ex,191/162,Regular,,Confirmed,,0,
,Iron Boulder ex,192/162,Regular,,Confirmed,,0,
,Gengar ex,193/162,Regular,,Confirmed,,0,
,Farigiraf ex,194/162,Regular,,Confirmed,,0,
,Scizor ex,195/162,Regular,,Confirmed,,0,
,Raging Bolt ex,196/162,Regular,,Confirmed,,0,
,Bianca's Devotion,197/162,Regular,,Confirmed,,0,
,Ciphermaniac's Codebreaking,198/162,Regular,,Confirmed,,0,
,Eri,199/162,Regular,,Confirmed,,0,
,Explorer's Guidance,200/162,Regular,,Confirmed,,0,
,Morty's Conviction,201/162,Regular,,Confirmed,,0,
,Salvatore,202/162,Regular,,Confirmed,,0,
,Iron Leaves ex,203/162,Regular,,Confirmed,,0,
,Gouging Fire ex,204/162,Regular,,Confirmed,,0,
,Walking Wake ex,205/162,Regular,,Confirmed,,0,
,Iron Crown ex,206/162,Regular,,Confirmed,,0,
,Iron Boulder ex,207/162,Regular,,Confirmed,,0,
,Raging Bolt ex,208/162,Regular,,Confirmed,,0,
,Bianca's Devotion,209/162,Regular,,Confirmed,,0,
,Eri,210/162,Regular,,Confirmed,,0,
,Morty's Conviction,211/162,Regular,,Confirmed,,0,
,Salvatore,212/162,Regular,,Confirmed,,0,
,Iron Leaves ex,213/162,Regular,,Confirmed,,0,
,Gouging Fire ex,214/162,Regular,,Confirmed,,0,
,Walking Wake ex,215/162,Regular,,Confirmed,,0,
,Iron Crown ex,216/162,Regular,,Confirmed,,0,
,Iron Boulder ex,217/162,Regular,,Confirmed,,0,
,Raging Bolt ex,218/162,Regular,,Confirmed,,0,
